ligand,receptor,pathway,signaling_type,version
"GAD1, SLC6A11",GABRA4_GABRG2_GABRB3,GABA-A,Non-protein Signaling,CellChatDB v2
"GAD1, SLC6A11",GABRA4_GABRD_GABRB3,GABA-A,Non-protein Signaling,CellChatDB v2
"GAD1, SLC6A11",GABRA4_GABRD_GABRB2,GABA-A,Non-protein Signaling,CellChatDB v2
"GAD1, SLC6A11",GABRA5_GABRG2_GABRB3,GABA-A,Non-protein Signaling,CellChatDB v2
"GAD1, SLC6A11",GABRA6_GABRG2_GABRB3,GABA-A,Non-protein Signaling,CellChatDB v2
"GAD1, SLC6A11",GABRA6_GABRD_GABRB3,GABA-A,Non-protein Signaling,CellChatDB v2
"SLC6A12, GAD1",GABRA1_GABRG2_GABRB3,GABA-A,Non-protein Signaling,CellChatDB v2
"SLC6A12, GAD1",GABRA1_GABRG2_GABRB2,GABA-A,Non-protein Signaling,CellChatDB v2
"SLC6A12, GAD1",GABRA1_GABRB2,GABA-A,Non-protein Signaling,CellChatDB v2
"SLC6A12, GAD1",GABRA1_GABRB3,GABA-A,Non-protein Signaling,CellChatDB v2
"SLC6A12, GAD1",GABRA1_GABRD_GABRB2,GABA-A,Non-protein Signaling,CellChatDB v2
"SLC6A12, GAD1",GABRA2_GABRG2_GABRB3,GABA-A,Non-protein Signaling,CellChatDB v2
"SLC6A12, GAD1",GABRA3_GABRG2_GABRB3,GABA-A,Non-protein Signaling,CellChatDB v2
"SLC6A12, GAD1",GABRQ_GABRA3_GABRB3,GABA-A,Non-protein Signaling,CellChatDB v2
"SLC6A12, GAD1",GABRA3_GABRE_GABRB3,GABA-A,Non-protein Signaling,CellChatDB v2
"SLC6A12, GAD1",GABRA4_GABRG2_GABRB3,GABA-A,Non-protein Signaling,CellChatDB v2
"SLC6A12, GAD1",GABRA4_GABRD_GABRB3,GABA-A,Non-protein Signaling,CellChatDB v2
"SLC6A12, GAD1",GABRA4_GABRD_GABRB2,GABA-A,Non-protein Signaling,CellChatDB v2
"SLC6A12, GAD1",GABRA5_GABRG2_GABRB3,GABA-A,Non-protein Signaling,CellChatDB v2
"SLC6A12, GAD1",GABRA6_GABRG2_GABRB3,GABA-A,Non-protein Signaling,CellChatDB v2
"SLC6A12, GAD1",GABRA6_GABRD_GABRB3,GABA-A,Non-protein Signaling,CellChatDB v2
"GAD1, SLC6A13",GABRA1_GABRG2_GABRB3,GABA-A,Non-protein Signaling,CellChatDB v2
"GAD1, SLC6A13",GABRA1_GABRG2_GABRB2,GABA-A,Non-protein Signaling,CellChatDB v2
"GAD1, SLC6A13",GABRA1_GABRB2,GABA-A,Non-protein Signaling,CellChatDB v2
"GAD1, SLC6A13",GABRA1_GABRB3,GABA-A,Non-protein Signaling,CellChatDB v2
"GAD1, SLC6A13",GABRA1_GABRD_GABRB2,GABA-A,Non-protein Signaling,CellChatDB v2
"GAD1, SLC6A13",GABRA2_GABRG2_GABRB3,GABA-A,Non-protein Signaling,CellChatDB v2
"GAD1, SLC6A13",GABRA3_GABRG2_GABRB3,GABA-A,Non-protein Signaling,CellChatDB v2
"GAD1, SLC6A13",GABRQ_GABRA3_GABRB3,GABA-A,Non-protein Signaling,CellChatDB v2
"GAD1, SLC6A13",GABRA3_GABRE_GABRB3,GABA-A,Non-protein Signaling,CellChatDB v2
"GAD1, SLC6A13",GABRA4_GABRG2_GABRB3,GABA-A,Non-protein Signaling,CellChatDB v2
"GAD1, SLC6A13",GABRA4_GABRD_GABRB3,GABA-A,Non-protein Signaling,CellChatDB v2
"GAD1, SLC6A13",GABRA4_GABRD_GABRB2,GABA-A,Non-protein Signaling,CellChatDB v2
"GAD1, SLC6A13",GABRA5_GABRG2_GABRB3,GABA-A,Non-protein Signaling,CellChatDB v2
"GAD1, SLC6A13",GABRA6_GABRG2_GABRB3,GABA-A,Non-protein Signaling,CellChatDB v2
"GAD1, SLC6A13",GABRA6_GABRD_GABRB3,GABA-A,Non-protein Signaling,CellChatDB v2
"GAD1, SLC6A6",GABRA1_GABRG2_GABRB3,GABA-A,Non-protein Signaling,CellChatDB v2
"GAD1, SLC6A6",GABRA1_GABRG2_GABRB2,GABA-A,Non-protein Signaling,CellChatDB v2
"GAD1, SLC6A6",GABRA1_GABRB2,GABA-A,Non-protein Signaling,CellChatDB v2
"GAD1, SLC6A6",GABRA1_GABRB3,GABA-A,Non-protein Signaling,CellChatDB v2
"GAD1, SLC6A6",GABRA1_GABRD_GABRB2,GABA-A,Non-protein Signaling,CellChatDB v2
"GAD1, SLC6A6",GABRA2_GABRG2_GABRB3,GABA-A,Non-protein Signaling,CellChatDB v2
"GAD1, SLC6A6",GABRA3_GABRG2_GABRB3,GABA-A,Non-protein Signaling,CellChatDB v2
"GAD1, SLC6A6",GABRQ_GABRA3_GABRB3,GABA-A,Non-protein Signaling,CellChatDB v2
"GAD1, SLC6A6",GABRA3_GABRE_GABRB3,GABA-A,Non-protein Signaling,CellChatDB v2
"GAD1, SLC6A6",GABRA4_GABRG2_GABRB3,GABA-A,Non-protein Signaling,CellChatDB v2
"GAD1, SLC6A6",GABRA4_GABRD_GABRB3,GABA-A,Non-protein Signaling,CellChatDB v2
"GAD1, SLC6A6",GABRA4_GABRD_GABRB2,GABA-A,Non-protein Signaling,CellChatDB v2
"GAD1, SLC6A6",GABRA5_GABRG2_GABRB3,GABA-A,Non-protein Signaling,CellChatDB v2
"GAD1, SLC6A6",GABRA6_GABRG2_GABRB3,GABA-A,Non-protein Signaling,CellChatDB v2
"GAD1, SLC6A6",GABRA6_GABRD_GABRB3,GABA-A,Non-protein Signaling,CellChatDB v2
"GAD1, SLC6A8",GABRA1_GABRG2_GABRB3,GABA-A,Non-protein Signaling,CellChatDB v2
"GAD1, SLC6A8",GABRA1_GABRG2_GABRB2,GABA-A,Non-protein Signaling,CellChatDB v2
"GAD1, SLC6A8",GABRA1_GABRB2,GABA-A,Non-protein Signaling,CellChatDB v2
"GAD1, SLC6A8",GABRA1_GABRB3,GABA-A,Non-protein Signaling,CellChatDB v2
"GAD1, SLC6A8",GABRA1_GABRD_GABRB2,GABA-A,Non-protein Signaling,CellChatDB v2
"GAD1, SLC6A8",GABRA2_GABRG2_GABRB3,GABA-A,Non-protein Signaling,CellChatDB v2
"GAD1, SLC6A8",GABRA3_GABRG2_GABRB3,GABA-A,Non-protein Signaling,CellChatDB v2
"GAD1, SLC6A8",GABRQ_GABRA3_GABRB3,GABA-A,Non-protein Signaling,CellChatDB v2
"GAD1, SLC6A8",GABRA3_GABRE_GABRB3,GABA-A,Non-protein Signaling,CellChatDB v2
"GAD1, SLC6A8",GABRA4_GABRG2_GABRB3,GABA-A,Non-protein Signaling,CellChatDB v2
"GAD1, SLC6A8",GABRA4_GABRD_GABRB3,GABA-A,Non-protein Signaling,CellChatDB v2
"GAD1, SLC6A8",GABRA4_GABRD_GABRB2,GABA-A,Non-protein Signaling,CellChatDB v2
"GAD1, SLC6A8",GABRA5_GABRG2_GABRB3,GABA-A,Non-protein Signaling,CellChatDB v2
"GAD1, SLC6A8",GABRA6_GABRG2_GABRB3,GABA-A,Non-protein Signaling,CellChatDB v2
"GAD1, SLC6A8",GABRA6_GABRD_GABRB3,GABA-A,Non-protein Signaling,CellChatDB v2
"SLC32A1, GAD2",GABRA1_GABRG2_GABRB3,GABA-A,Non-protein Signaling,CellChatDB v2
"SLC32A1, GAD2",GABRA1_GABRG2_GABRB2,GABA-A,Non-protein Signaling,CellChatDB v2
"SLC32A1, GAD2",GABRA1_GABRB2,GABA-A,Non-protein Signaling,CellChatDB v2
"SLC32A1, GAD2",GABRA1_GABRB3,GABA-A,Non-protein Signaling,CellChatDB v2
"SLC32A1, GAD2",GABRA1_GABRD_GABRB2,GABA-A,Non-protein Signaling,CellChatDB v2
"SLC32A1, GAD2",GABRA2_GABRG2_GABRB3,GABA-A,Non-protein Signaling,CellChatDB v2
"SLC32A1, GAD2",GABRA3_GABRG2_GABRB3,GABA-A,Non-protein Signaling,CellChatDB v2
"SLC32A1, GAD2",GABRQ_GABRA3_GABRB3,GABA-A,Non-protein Signaling,CellChatDB v2
"SLC32A1, GAD2",GABRA3_GABRE_GABRB3,GABA-A,Non-protein Signaling,CellChatDB v2
"SLC32A1, GAD2",GABRA4_GABRG2_GABRB3,GABA-A,Non-protein Signaling,CellChatDB v2
"SLC32A1, GAD2",GABRA4_GABRD_GABRB3,GABA-A,Non-protein Signaling,CellChatDB v2
"SLC32A1, GAD2",GABRA4_GABRD_GABRB2,GABA-A,Non-protein Signaling,CellChatDB v2
"SLC32A1, GAD2",GABRA5_GABRG2_GABRB3,GABA-A,Non-protein Signaling,CellChatDB v2
"SLC32A1, GAD2",GABRA6_GABRG2_GABRB3,GABA-A,Non-protein Signaling,CellChatDB v2
"SLC32A1, GAD2",GABRA6_GABRD_GABRB3,GABA-A,Non-protein Signaling,CellChatDB v2
"GAD2, SLC6A1",GABRA1_GABRG2_GABRB3,GABA-A,Non-protein Signaling,CellChatDB v2
"GAD2, SLC6A1",GABRA1_GABRG2_GABRB2,GABA-A,Non-protein Signaling,CellChatDB v2
"GAD2, SLC6A1",GABRA1_GABRB2,GABA-A,Non-protein Signaling,CellChatDB v2
"GAD2, SLC6A1",GABRA1_GABRB3,GABA-A,Non-protein Signaling,CellChatDB v2
"GAD2, SLC6A1",GABRA1_GABRD_GABRB2,GABA-A,Non-protein Signaling,CellChatDB v2
"GAD2, SLC6A1",GABRA2_GABRG2_GABRB3,GABA-A,Non-protein Signaling,CellChatDB v2
"GAD2, SLC6A1",GABRA3_GABRG2_GABRB3,GABA-A,Non-protein Signaling,CellChatDB v2
"GAD2, SLC6A1",GABRQ_GABRA3_GABRB3,GABA-A,Non-protein Signaling,CellChatDB v2
"GAD2, SLC6A1",GABRA3_GABRE_GABRB3,GABA-A,Non-protein Signaling,CellChatDB v2
"GAD2, SLC6A1",GABRA4_GABRG2_GABRB3,GABA-A,Non-protein Signaling,CellChatDB v2
"GAD2, SLC6A1",GABRA4_GABRD_GABRB3,GABA-A,Non-protein Signaling,CellChatDB v2
"GAD2, SLC6A1",GABRA4_GABRD_GABRB2,GABA-A,Non-protein Signaling,CellChatDB v2
"GAD2, SLC6A1",GABRA5_GABRG2_GABRB3,GABA-A,Non-protein Signaling,CellChatDB v2
"GAD2, SLC6A1",GABRA6_GABRG2_GABRB3,GABA-A,Non-protein Signaling,CellChatDB v2
"GAD2, SLC6A1",GABRA6_GABRD_GABRB3,GABA-A,Non-protein Signaling,CellChatDB v2
"GAD2, SLC6A11",GABRA1_GABRG2_GABRB3,GABA-A,Non-protein Signaling,CellChatDB v2
"GAD2, SLC6A11",GABRA1_GABRG2_GABRB2,GABA-A,Non-protein Signaling,CellChatDB v2
"GAD2, SLC6A11",GABRA1_GABRB2,GABA-A,Non-protein Signaling,CellChatDB v2
"GAD2, SLC6A11",GABRA1_GABRB3,GABA-A,Non-protein Signaling,CellChatDB v2
"GAD2, SLC6A11",GABRA1_GABRD_GABRB2,GABA-A,Non-protein Signaling,CellChatDB v2
"GAD2, SLC6A11",GABRA2_GABRG2_GABRB3,GABA-A,Non-protein Signaling,CellChatDB v2
"GAD2, SLC6A11",GABRA3_GABRG2_GABRB3,GABA-A,Non-protein Signaling,CellChatDB v2
"GAD2, SLC6A11",GABRQ_GABRA3_GABRB3,GABA-A,Non-protein Signaling,CellChatDB v2
"GAD2, SLC6A11",GABRA3_GABRE_GABRB3,GABA-A,Non-protein Signaling,CellChatDB v2
"GAD2, SLC6A11",GABRA4_GABRG2_GABRB3,GABA-A,Non-protein Signaling,CellChatDB v2
"GAD2, SLC6A11",GABRA4_GABRD_GABRB3,GABA-A,Non-protein Signaling,CellChatDB v2
"GAD2, SLC6A11",GABRA4_GABRD_GABRB2,GABA-A,Non-protein Signaling,CellChatDB v2
"GAD2, SLC6A11",GABRA5_GABRG2_GABRB3,GABA-A,Non-protein Signaling,CellChatDB v2
"GAD2, SLC6A11",GABRA6_GABRG2_GABRB3,GABA-A,Non-protein Signaling,CellChatDB v2
"GAD2, SLC6A11",GABRA6_GABRD_GABRB3,GABA-A,Non-protein Signaling,CellChatDB v2
"SLC6A12, GAD2",GABRA1_GABRG2_GABRB3,GABA-A,Non-protein Signaling,CellChatDB v2
"SLC6A12, GAD2",GABRA1_GABRG2_GABRB2,GABA-A,Non-protein Signaling,CellChatDB v2
"SLC6A12, GAD2",GABRA1_GABRB2,GABA-A,Non-protein Signaling,CellChatDB v2
"SLC6A12, GAD2",GABRA1_GABRB3,GABA-A,Non-protein Signaling,CellChatDB v2
"SLC6A12, GAD2",GABRA1_GABRD_GABRB2,GABA-A,Non-protein Signaling,CellChatDB v2
"SLC6A12, GAD2",GABRA2_GABRG2_GABRB3,GABA-A,Non-protein Signaling,CellChatDB v2
"SLC6A12, GAD2",GABRA3_GABRG2_GABRB3,GABA-A,Non-protein Signaling,CellChatDB v2
"SLC6A12, GAD2",GABRQ_GABRA3_GABRB3,GABA-A,Non-protein Signaling,CellChatDB v2
"SLC6A12, GAD2",GABRA3_GABRE_GABRB3,GABA-A,Non-protein Signaling,CellChatDB v2
"SLC6A12, GAD2",GABRA4_GABRG2_GABRB3,GABA-A,Non-protein Signaling,CellChatDB v2
"SLC6A12, GAD2",GABRA4_GABRD_GABRB3,GABA-A,Non-protein Signaling,CellChatDB v2
"SLC6A12, GAD2",GABRA4_GABRD_GABRB2,GABA-A,Non-protein Signaling,CellChatDB v2
"SLC6A12, GAD2",GABRA5_GABRG2_GABRB3,GABA-A,Non-protein Signaling,CellChatDB v2
"SLC6A12, GAD2",GABRA6_GABRG2_GABRB3,GABA-A,Non-protein Signaling,CellChatDB v2
"SLC6A12, GAD2",GABRA6_GABRD_GABRB3,GABA-A,Non-protein Signaling,CellChatDB v2
"GAD2, SLC6A13",GABRA1_GABRG2_GABRB3,GABA-A,Non-protein Signaling,CellChatDB v2
"GAD2, SLC6A13",GABRA1_GABRG2_GABRB2,GABA-A,Non-protein Signaling,CellChatDB v2
"GAD2, SLC6A13",GABRA1_GABRB2,GABA-A,Non-protein Signaling,CellChatDB v2
"GAD2, SLC6A13",GABRA1_GABRB3,GABA-A,Non-protein Signaling,CellChatDB v2
"GAD2, SLC6A13",GABRA1_GABRD_GABRB2,GABA-A,Non-protein Signaling,CellChatDB v2
"GAD2, SLC6A13",GABRA2_GABRG2_GABRB3,GABA-A,Non-protein Signaling,CellChatDB v2
"GAD2, SLC6A13",GABRA3_GABRG2_GABRB3,GABA-A,Non-protein Signaling,CellChatDB v2
"GAD2, SLC6A13",GABRQ_GABRA3_GABRB3,GABA-A,Non-protein Signaling,CellChatDB v2
"GAD2, SLC6A13",GABRA3_GABRE_GABRB3,GABA-A,Non-protein Signaling,CellChatDB v2
"GAD2, SLC6A13",GABRA4_GABRG2_GABRB3,GABA-A,Non-protein Signaling,CellChatDB v2
"GAD2, SLC6A13",GABRA4_GABRD_GABRB3,GABA-A,Non-protein Signaling,CellChatDB v2
"GAD2, SLC6A13",GABRA4_GABRD_GABRB2,GABA-A,Non-protein Signaling,CellChatDB v2
"GAD2, SLC6A13",GABRA5_GABRG2_GABRB3,GABA-A,Non-protein Signaling,CellChatDB v2
"GAD2, SLC6A13",GABRA6_GABRG2_GABRB3,GABA-A,Non-protein Signaling,CellChatDB v2
"GAD2, SLC6A13",GABRA6_GABRD_GABRB3,GABA-A,Non-protein Signaling,CellChatDB v2
"GAD2, SLC6A6",GABRA1_GABRG2_GABRB3,GABA-A,Non-protein Signaling,CellChatDB v2
"GAD2, SLC6A6",GABRA1_GABRG2_GABRB2,GABA-A,Non-protein Signaling,CellChatDB v2
"GAD2, SLC6A6",GABRA1_GABRB2,GABA-A,Non-protein Signaling,CellChatDB v2
"GAD2, SLC6A6",GABRA1_GABRB3,GABA-A,Non-protein Signaling,CellChatDB v2
"GAD2, SLC6A6",GABRA1_GABRD_GABRB2,GABA-A,Non-protein Signaling,CellChatDB v2
"GAD2, SLC6A6",GABRA2_GABRG2_GABRB3,GABA-A,Non-protein Signaling,CellChatDB v2
"GAD2, SLC6A6",GABRA3_GABRG2_GABRB3,GABA-A,Non-protein Signaling,CellChatDB v2
"GAD2, SLC6A6",GABRQ_GABRA3_GABRB3,GABA-A,Non-protein Signaling,CellChatDB v2
"GAD2, SLC6A6",GABRA3_GABRE_GABRB3,GABA-A,Non-protein Signaling,CellChatDB v2
"GAD2, SLC6A6",GABRA4_GABRG2_GABRB3,GABA-A,Non-protein Signaling,CellChatDB v2
"GAD2, SLC6A6",GABRA4_GABRD_GABRB3,GABA-A,Non-protein Signaling,CellChatDB v2
"GAD2, SLC6A6",GABRA4_GABRD_GABRB2,GABA-A,Non-protein Signaling,CellChatDB v2
"GAD2, SLC6A6",GABRA5_GABRG2_GABRB3,GABA-A,Non-protein Signaling,CellChatDB v2
"GAD2, SLC6A6",GABRA6_GABRG2_GABRB3,GABA-A,Non-protein Signaling,CellChatDB v2
"GAD2, SLC6A6",GABRA6_GABRD_GABRB3,GABA-A,Non-protein Signaling,CellChatDB v2
"GAD2, SLC6A8",GABRA1_GABRG2_GABRB3,GABA-A,Non-protein Signaling,CellChatDB v2
"GAD2, SLC6A8",GABRA1_GABRG2_GABRB2,GABA-A,Non-protein Signaling,CellChatDB v2
"GAD2, SLC6A8",GABRA1_GABRB2,GABA-A,Non-protein Signaling,CellChatDB v2
"GAD2, SLC6A8",GABRA1_GABRB3,GABA-A,Non-protein Signaling,CellChatDB v2
"GAD2, SLC6A8",GABRA1_GABRD_GABRB2,GABA-A,Non-protein Signaling,CellChatDB v2
"GAD2, SLC6A8",GABRA2_GABRG2_GABRB3,GABA-A,Non-protein Signaling,CellChatDB v2
"GAD2, SLC6A8",GABRA3_GABRG2_GABRB3,GABA-A,Non-protein Signaling,CellChatDB v2
"GAD2, SLC6A8",GABRQ_GABRA3_GABRB3,GABA-A,Non-protein Signaling,CellChatDB v2
"GAD2, SLC6A8",GABRA3_GABRE_GABRB3,GABA-A,Non-protein Signaling,CellChatDB v2
"GAD2, SLC6A8",GABRA4_GABRG2_GABRB3,GABA-A,Non-protein Signaling,CellChatDB v2
"GAD2, SLC6A8",GABRA4_GABRD_GABRB3,GABA-A,Non-protein Signaling,CellChatDB v2
"GAD2, SLC6A8",GABRA4_GABRD_GABRB2,GABA-A,Non-protein Signaling,CellChatDB v2
"GAD2, SLC6A8",GABRA5_GABRG2_GABRB3,GABA-A,Non-protein Signaling,CellChatDB v2
"GAD2, SLC6A8",GABRA6_GABRG2_GABRB3,GABA-A,Non-protein Signaling,CellChatDB v2
"GAD2, SLC6A8",GABRA6_GABRD_GABRB3,GABA-A,Non-protein Signaling,CellChatDB v2
"SLC6A5, SHMT1",GLRA1_GLRB,Glycine,Non-protein Signaling,CellChatDB v2
"SLC6A5, SHMT1",GLRA2,Glycine,Non-protein Signaling,CellChatDB v2
"SHMT1, SLC6A9",GLRA1_GLRB,Glycine,Non-protein Signaling,CellChatDB v2
"SHMT1, SLC6A9",GLRA2,Glycine,Non-protein Signaling,CellChatDB v2
"SLC6A5, SHMT2",GLRA1_GLRB,Glycine,Non-protein Signaling,CellChatDB v2
"SLC6A5, SHMT2",GLRA2,Glycine,Non-protein Signaling,CellChatDB v2
"SHMT2, SLC6A9",GLRA1_GLRB,Glycine,Non-protein Signaling,CellChatDB v2
"SHMT2, SLC6A9",GLRA2,Glycine,Non-protein Signaling,CellChatDB v2
SDC1,ADGRA2,ADGRA,Cell-Cell Contact,CellChatDB v2
SDC2,ADGRA2,ADGRA,Cell-Cell Contact,CellChatDB v2
"ITGAV, ITGB3",ADGRA2,ADGRA,Cell-Cell Contact,CellChatDB v2
TAX1BP3,ADGRB1,ADGRB,Cell-Cell Contact,CellChatDB v2
RTN4R,ADGRB1,ADGRB,Cell-Cell Contact,CellChatDB v2
"ITGAV, ITGB5",ADGRB1,ADGRB,Cell-Cell Contact,CellChatDB v2
TAX1BP3,ADGRB2,ADGRB,Cell-Cell Contact,CellChatDB v2
C1QL1,ADGRB3,ADGRB,Cell-Cell Contact,CellChatDB v2
C1QL2,ADGRB3,ADGRB,Cell-Cell Contact,CellChatDB v2
C1QL3,ADGRB3,ADGRB,Cell-Cell Contact,CellChatDB v2
C1QL4,ADGRB3,ADGRB,Cell-Cell Contact,CellChatDB v2
THY1,ADGRE2,ADGRE,Cell-Cell Contact,CellChatDB v2
"ITGAV, ITGB1",ADGRE2,ADGRE,Cell-Cell Contact,CellChatDB v2
"ITGAV, ITGB3",ADGRE2,ADGRE,Cell-Cell Contact,CellChatDB v2
CD55,ADGRE5,ADGRE,Cell-Cell Contact,CellChatDB v2
LPAR1,ADGRE5,ADGRE,Cell-Cell Contact,CellChatDB v2
LPAR2,ADGRE5,ADGRE,Cell-Cell Contact,CellChatDB v2
LPAR3,ADGRE5,ADGRE,Cell-Cell Contact,CellChatDB v2
THY1,ADGRE5,ADGRE,Cell-Cell Contact,CellChatDB v2
"ITGAV, ITGB1",ADGRE5,ADGRE,Cell-Cell Contact,CellChatDB v2
"ITGAV, ITGB3",ADGRE5,ADGRE,Cell-Cell Contact,CellChatDB v2
SFTPD,ADGRE5,ADGRE,Cell-Cell Contact,CellChatDB v2
COL3A1,ADGRG1,ADGRG,Cell-Cell Contact,CellChatDB v2
GAST,ADGRG1,ADGRG,Cell-Cell Contact,CellChatDB v2
TGM2,ADGRG1,ADGRG,Cell-Cell Contact,CellChatDB v2
COL4A1,ADGRG6,ADGRG,Cell-Cell Contact,CellChatDB v2
COL4A2,ADGRG6,ADGRG,Cell-Cell Contact,CellChatDB v2
COL4A3,ADGRG6,ADGRG,Cell-Cell Contact,CellChatDB v2
COL4A4,ADGRG6,ADGRG,Cell-Cell Contact,CellChatDB v2
COL4A5,ADGRG6,ADGRG,Cell-Cell Contact,CellChatDB v2
COL4A6,ADGRG6,ADGRG,Cell-Cell Contact,CellChatDB v2
LAMA2,ADGRG6,ADGRG,Cell-Cell Contact,CellChatDB v2
PRNP,ADGRG6,ADGRG,Cell-Cell Contact,CellChatDB v2
FLRT1,ADGRL1,ADGRL,Cell-Cell Contact,CellChatDB v2
FLRT2,ADGRL1,ADGRL,Cell-Cell Contact,CellChatDB v2
FLRT3,ADGRL1,ADGRL,Cell-Cell Contact,CellChatDB v2
NRXN1,ADGRL1,ADGRL,Cell-Cell Contact,CellChatDB v2
NRXN2,ADGRL1,ADGRL,Cell-Cell Contact,CellChatDB v2
NRXN3,ADGRL1,ADGRL,Cell-Cell Contact,CellChatDB v2
TENM1,ADGRL1,ADGRL,Cell-Cell Contact,CellChatDB v2
TENM2,ADGRL1,ADGRL,Cell-Cell Contact,CellChatDB v2
TENM3,ADGRL1,ADGRL,Cell-Cell Contact,CellChatDB v2
TENM4,ADGRL1,ADGRL,Cell-Cell Contact,CellChatDB v2
"FLRT1, TENM2",ADGRL1,ADGRL,Cell-Cell Contact,CellChatDB v2
"FLRT3, TENM2",ADGRL1,ADGRL,Cell-Cell Contact,CellChatDB v2
"FLRT1, TENM4",ADGRL1,ADGRL,Cell-Cell Contact,CellChatDB v2
"FLRT3, TENM4",ADGRL1,ADGRL,Cell-Cell Contact,CellChatDB v2
FLRT1,ADGRL2,ADGRL,Cell-Cell Contact,CellChatDB v2
FLRT2,ADGRL2,ADGRL,Cell-Cell Contact,CellChatDB v2
FLRT3,ADGRL2,ADGRL,Cell-Cell Contact,CellChatDB v2
TENM1,ADGRL2,ADGRL,Cell-Cell Contact,CellChatDB v2
TENM2,ADGRL2,ADGRL,Cell-Cell Contact,CellChatDB v2
TENM3,ADGRL2,ADGRL,Cell-Cell Contact,CellChatDB v2
TENM4,ADGRL2,ADGRL,Cell-Cell Contact,CellChatDB v2
"FLRT3, TENM2",ADGRL2,ADGRL,Cell-Cell Contact,CellChatDB v2
FLRT1,ADGRL3,ADGRL,Cell-Cell Contact,CellChatDB v2
FLRT2,ADGRL3,ADGRL,Cell-Cell Contact,CellChatDB v2
FLRT3,ADGRL3,ADGRL,Cell-Cell Contact,CellChatDB v2
TENM1,ADGRL3,ADGRL,Cell-Cell Contact,CellChatDB v2
TENM2,ADGRL3,ADGRL,Cell-Cell Contact,CellChatDB v2
TENM3,ADGRL3,ADGRL,Cell-Cell Contact,CellChatDB v2
TENM4,ADGRL3,ADGRL,Cell-Cell Contact,CellChatDB v2
UNC5A,ADGRL3,ADGRL,Cell-Cell Contact,CellChatDB v2
"FLRT1, TENM3",ADGRL3,ADGRL,Cell-Cell Contact,CellChatDB v2
"FLRT3, TENM3",ADGRL3,ADGRL,Cell-Cell Contact,CellChatDB v2
FLRT1,FLRT1,FLRT,Cell-Cell Contact,CellChatDB v2
FLRT2,FLRT2,FLRT,Cell-Cell Contact,CellChatDB v2
FLRT3,FLRT3,FLRT,Cell-Cell Contact,CellChatDB v2
FLRT1,UNC5A,UNC5,Cell-Cell Contact,CellChatDB v2
FLRT2,UNC5A,UNC5,Cell-Cell Contact,CellChatDB v2
FLRT3,UNC5A,UNC5,Cell-Cell Contact,CellChatDB v2
FLRT1,UNC5B,UNC5,Cell-Cell Contact,CellChatDB v2
FLRT2,UNC5B,UNC5,Cell-Cell Contact,CellChatDB v2
FLRT3,UNC5B,UNC5,Cell-Cell Contact,CellChatDB v2
FLRT1,UNC5C,UNC5,Cell-Cell Contact,CellChatDB v2
FLRT2,UNC5C,UNC5,Cell-Cell Contact,CellChatDB v2
FLRT3,UNC5C,UNC5,Cell-Cell Contact,CellChatDB v2
FLRT1,UNC5D,UNC5,Cell-Cell Contact,CellChatDB v2
FLRT2,UNC5D,UNC5,Cell-Cell Contact,CellChatDB v2
FLRT3,UNC5D,UNC5,Cell-Cell Contact,CellChatDB v2
"NT5E, SLC29A1",ADORA1,Adenosine,Non-protein Signaling,CellChatDB v2
"NT5E, SLC29A2",ADORA1,Adenosine,Non-protein Signaling,CellChatDB v2
"NT5E, SLC29A3",ADORA1,Adenosine,Non-protein Signaling,CellChatDB v2
"SLC29A4, NT5E",ADORA1,Adenosine,Non-protein Signaling,CellChatDB v2
"NT5E, SLC29A1",ADORA2A,Adenosine,Non-protein Signaling,CellChatDB v2
"NT5E, SLC29A2",ADORA2A,Adenosine,Non-protein Signaling,CellChatDB v2
"NT5E, SLC29A3",ADORA2A,Adenosine,Non-protein Signaling,CellChatDB v2
"SLC29A4, NT5E",ADORA2A,Adenosine,Non-protein Signaling,CellChatDB v2
"NT5E, SLC29A1",ADORA2B,Adenosine,Non-protein Signaling,CellChatDB v2
"NT5E, SLC29A2",ADORA2B,Adenosine,Non-protein Signaling,CellChatDB v2
"NT5E, SLC29A3",ADORA2B,Adenosine,Non-protein Signaling,CellChatDB v2
"SLC29A4, NT5E",ADORA2B,Adenosine,Non-protein Signaling,CellChatDB v2
"NT5E, SLC29A1",ADORA3,Adenosine,Non-protein Signaling,CellChatDB v2
"NT5E, SLC29A2",ADORA3,Adenosine,Non-protein Signaling,CellChatDB v2
"NT5E, SLC29A3",ADORA3,Adenosine,Non-protein Signaling,CellChatDB v2
"SLC29A4, NT5E",ADORA3,Adenosine,Non-protein Signaling,CellChatDB v2
"SLC18A1, PNMT",ADRA1A,Adrenaline,Non-protein Signaling,CellChatDB v2
"SLC18A2, PNMT",ADRA1A,Adrenaline,Non-protein Signaling,CellChatDB v2
"SLC18A1, DBH",ADRA1A,Noradrenaline,Non-protein Signaling,CellChatDB v2
"SLC18A2, DBH",ADRA1A,Noradrenaline,Non-protein Signaling,CellChatDB v2
"DBH, SLC6A2",ADRA1A,Noradrenaline,Non-protein Signaling,CellChatDB v2
"SLC18A1, PNMT",ADRA1B,Adrenaline,Non-protein Signaling,CellChatDB v2
"SLC18A2, PNMT",ADRA1B,Adrenaline,Non-protein Signaling,CellChatDB v2
